0.33,0.03,0.93,19.38,1.71,68.85
0.35,0.03,0.93,20.63,1.66,69.14
0.33,0.02,0.92,19.38,1.06,66.81
0.34,0.01,0.93,19.78,0.36,67.71
0.34,0.01,0.92,19.61,0.76,67.11
0.35,0.01,0.92,20.43,0.35,66.64
0.35,0.01,0.92,20.68,0.64,66.85
0.35,0.00,0.92,20.30,0.26,67.09
0.18,0.02,0.95,10.60,1.16,71.92
-0.03,0.03,0.97,-1.75,1.92,74.81
-0.08,0.03,1.01,-4.50,1.68,90.00
-0.10,0.02,0.99,-5.91,0.94,81.28
-0.10,0.01,0.99,-6.02,0.55,81.30
-0.11,0.01,0.99,-6.11,0.52,80.16
-0.11,0.01,0.99,-6.20,0.45,80.16
-0.11,0.01,0.98,-6.34,0.47,79.91
-0.11,0.00,1.00,-6.11,0.26,86.12
-0.22,0.11,0.97,-12.91,6.31,74.88
-0.36,0.19,0.95,-21.24,11.20,72.11
-0.39,0.19,0.86,-23.19,10.68,59.48
-0.40,0.23,0.91,-23.83,13.43,65.43
-0.40,0.21,0.93,-23.54,11.96,68.65
-0.42,0.24,0.91,-24.92,13.80,65.20
-0.39,0.23,0.88,-22.79,13.46,61.79
-0.38,0.23,0.88,-22.61,13.22,61.64
-0.37,0.22,0.89,-21.53,12.77,62.77
-0.38,0.24,0.90,-22.53,13.74,64.18
-0.37,0.22,0.89,-21.84,12.92,62.97
-0.41,0.17,0.93,-23.93,9.53,68.73
-0.12,0.04,1.02,-6.64,2.53,90.00
0.03,-0.02,0.98,1.82,-0.86,78.18
-0.08,0.01,0.99,-4.59,0.60,83.93
-0.10,-0.00,0.99,-5.76,-0.02,80.31
-0.10,0.01,0.99,-5.74,0.30,80.31
-0.10,0.00,0.99,-5.75,0.12,81.05
-0.10,0.00,0.99,-5.81,0.24,80.70
-0.10,0.00,0.99,-5.90,0.27,80.83
-0.10,0.00,0.99,-5.91,0.25,81.19
-0.05,-0.00,1.00,-2.90,-0.26,85.78
-0.07,-0.01,0.98,-4.07,-0.36,78.59
0.13,-0.00,1.00,7.56,-0.05,85.78
0.38,0.02,0.91,22.40,1.18,66.00
0.46,-0.02,0.87,27.21,-1.13,60.32
0.48,-0.02,0.85,28.84,-0.91,57.72
0.47,-0.02,0.86,27.89,-0.92,59.85
0.49,-0.03,0.86,29.20,-1.59,59.33
0.47,-0.03,0.85,28.25,-1.74,58.28
0.48,-0.03,0.86,28.89,-1.56,59.63
0.49,-0.04,0.85,29.09,-2.05,57.97
0.50,-0.04,0.85,29.68,-2.31,58.75
0.48,-0.04,0.86,28.64,-2.07,58.94
0.49,-0.04,0.85,29.40,-2.40,58.03
0.48,-0.04,0.86,29.00,-2.49,58.86
0.34,-0.04,0.92,20.15,-2.41,67.45
0.02,-0.00,1.03,1.31,-0.16,90.00
-0.14,0.04,0.98,-8.14,2.33,77.69
-0.12,0.02,0.98,-6.95,1.11,78.03
-0.11,0.00,0.99,-6.06,0.12,81.53
-0.11,0.00,0.99,-6.05,0.04,80.18
-0.10,0.00,0.99,-6.02,0.22,80.62
-0.11,0.00,0.99,-6.07,0.24,80.56
-0.11,0.00,0.99,-6.06,0.28,80.86
-0.10,0.00,0.99,-6.02,0.28,80.58
-0.11,0.00,0.99,-6.12,0.24,80.68
-0.10,0.00,0.99,-6.02,0.24,80.21
-0.11,0.00,0.99,-6.03,0.18,80.54
-0.10,0.01,0.99,-6.01,0.52,81.05
-0.04,-0.03,1.00,-2.38,-1.73,85.21
0.14,0.01,0.97,7.95,0.81,75.71
0.26,0.05,0.92,15.34,2.62,66.79
0.38,-0.02,0.89,22.64,-1.13,63.28
0.35,0.01,0.92,20.63,0.51,67.21
0.39,-0.02,0.92,22.67,-1.13,66.45
0.32,0.02,0.94,18.56,1.08,70.27
0.31,0.01,0.94,17.91,0.41,69.86
0.33,0.00,0.93,19.02,0.17,68.48
0.32,0.00,0.94,18.52,0.21,70.03
0.34,-0.00,0.92,19.71,-0.15,67.38
0.31,0.01,0.94,17.91,0.80,69.52
0.29,0.04,0.94,16.95,2.25,69.85
0.13,0.06,1.00,7.34,3.19,86.07
0.01,0.02,1.02,0.73,1.18,90.00
-0.08,0.03,0.99,-4.87,1.53,82.45
-0.11,0.02,0.98,-6.57,1.25,80.04
-0.11,0.02,0.99,-6.28,1.02,80.43
-0.11,0.01,0.98,-6.13,0.67,79.98
-0.10,0.01,0.99,-5.88,0.39,80.51
-0.10,0.01,0.99,-5.90,0.35,80.58
-0.10,0.01,0.99,-5.99,0.44,80.51
-0.10,0.01,0.99,-5.89,0.47,80.75
-0.10,0.00,0.99,-6.01,0.25,80.12
-0.07,0.07,1.00,-4.14,3.89,85.87
-0.07,0.25,0.92,-3.74,14.38,67.48
-0.05,0.34,0.95,-2.83,20.07,71.03
-0.06,0.41,0.87,-3.54,23.93,60.02
-0.05,0.44,0.88,-2.86,25.91,61.96
-0.05,0.45,0.88,-3.01,26.64,61.56
-0.06,0.44,0.89,-3.16,26.32,63.43
-0.06,0.44,0.90,-3.42,26.24,63.57
-0.04,0.44,0.90,-2.49,26.30,64.00
-0.05,0.44,0.89,-2.75,26.15,63.05
-0.04,0.44,0.90,-2.21,26.13,64.50
-0.04,0.42,0.91,-2.21,24.88,65.35
-0.04,0.42,0.91,-2.16,25.03,64.94
-0.01,0.35,0.91,-0.41,20.77,65.32
-0.06,0.23,0.99,-3.61,13.33,81.96
-0.05,0.07,0.99,-2.59,3.73,80.92
-0.09,0.01,0.99,-5.35,0.62,83.08
-0.10,0.00,0.99,-5.57,0.26,80.86
-0.10,0.00,0.99,-5.50,0.20,81.23
-0.09,0.00,0.99,-5.43,0.14,80.77
-0.09,0.00,0.99,-5.38,0.14,81.03
-0.10,0.00,0.99,-5.48,0.07,80.81
-0.10,0.00,0.99,-5.48,0.13,80.92
-0.10,0.00,0.99,-5.54,0.08,81.05
-0.10,0.00,0.99,-5.54,0.06,80.62
-0.10,0.00,0.99,-5.52,0.07,80.75
-0.10,0.00,0.99,-5.55,0.04,81.01
-0.10,0.00,0.98,-5.80,0.23,78.37
-0.08,-0.00,0.98,-4.59,-0.15,79.37
0.19,0.02,0.97,11.24,1.20,75.10
0.31,0.08,0.92,17.86,4.60,66.71
0.44,0.03,0.90,25.96,1.44,63.89
0.44,0.02,0.90,26.08,1.11,63.61
0.44,0.00,0.86,26.40,0.01,58.94
0.42,0.04,0.90,25.05,2.25,63.88
0.42,0.02,0.88,25.13,1.36,62.02
0.42,0.02,0.89,24.99,1.38,63.13
0.42,0.02,0.89,24.79,1.05,62.82
0.42,0.01,0.89,24.59,0.80,63.16
0.41,0.02,0.89,24.49,1.19,63.07
0.38,0.02,0.93,22.54,0.98,67.81
0.14,0.01,0.97,8.28,0.85,75.04
-0.06,0.03,1.00,-3.18,1.60,90.00
-0.11,0.02,0.99,-6.25,0.95,80.33
-0.10,0.01,0.99,-5.82,0.32,80.58
-0.10,0.00,0.99,-5.79,0.18,80.58
-0.10,0.00,0.99,-5.56,0.27,80.60
-0.10,0.00,0.99,-5.67,0.25,80.39
-0.10,0.00,0.99,-5.58,0.22,80.90
-0.10,0.00,0.99,-5.55,0.09,80.58
-0.10,0.00,0.99,-5.57,0.06,80.64
-0.10,0.00,0.99,-5.64,0.16,80.96
-0.04,-0.00,0.99,-2.40,-0.13,82.37
0.18,0.03,0.97,10.16,1.53,75.39
0.26,0.06,0.95,14.88,3.66,71.46
0.25,0.06,0.97,14.31,3.61,76.96
0.29,0.05,0.94,16.60,2.89,69.89
0.25,0.06,0.96,14.20,3.27,72.94
0.27,0.06,0.95,15.72,3.21,71.27
0.27,0.05,0.96,15.46,2.84,72.81
0.26,0.06,0.96,14.86,3.23,73.11
0.25,0.05,0.95,14.72,2.92,72.01
0.15,0.06,0.97,8.81,3.61,76.06
-0.04,0.07,0.96,-2.01,3.93,73.50
-0.12,0.03,0.98,-6.67,1.69,78.16
-0.10,-0.00,0.99,-5.62,-0.16,80.47
-0.10,0.00,0.99,-5.66,0.05,80.83
-0.10,-0.00,0.99,-5.65,-0.11,81.16
-0.10,-0.00,0.99,-5.60,-0.13,80.75
-0.10,-0.00,0.99,-5.64,-0.12,80.64
-0.10,-0.00,0.99,-5.58,-0.09,80.86
-0.10,-0.00,0.99,-5.52,-0.01,81.08
-0.10,-0.00,0.99,-5.54,-0.04,82.61
-0.06,0.08,0.99,-3.34,4.45,80.99
-0.05,0.25,0.98,-3.10,14.75,78.44
-0.01,0.30,0.94,-0.59,17.24,69.52
-0.02,0.30,0.94,-0.95,17.65,69.82
-0.00,0.30,0.93,-0.04,17.68,68.85
-0.02,0.32,0.95,-1.40,18.69,71.50
-0.01,0.30,0.92,-0.36,17.70,67.45
-0.01,0.32,0.94,-0.81,18.46,70.47
0.01,0.24,0.95,0.82,13.66,71.94
0.01,0.09,0.97,0.51,5.31,74.81
-0.04,-0.01,0.99,-2.29,-0.30,81.14
-0.10,0.01,0.99,-5.71,0.39,80.70
-0.09,0.00,0.99,-5.37,0.15,81.65
-0.09,0.00,0.99,-5.40,0.14,80.79
-0.09,0.00,0.99,-5.43,0.15,81.72
-0.09,0.00,0.99,-5.45,0.16,81.16
-0.10,0.00,0.99,-5.49,0.05,81.12
-0.10,0.00,0.99,-5.54,0.27,81.03
-0.06,0.00,0.98,-3.60,0.05,79.04
0.16,0.05,0.96,8.98,2.64,73.28
0.28,0.04,0.90,16.35,2.54,64.01
0.31,0.04,0.93,18.04,2.12,69.04
0.32,0.04,0.94,18.62,2.03,69.70
0.34,0.03,0.92,19.93,1.47,66.67
0.39,0.03,0.95,22.70,1.70,72.28
0.38,0.03,0.92,22.15,1.45,67.38
0.38,0.01,0.91,22.23,0.52,64.96
0.40,-0.02,0.91,23.76,-0.97,65.59
0.37,0.01,0.92,21.65,0.51,66.46
0.39,0.00,0.91,22.72,0.10,65.57
0.39,-0.01,0.90,22.65,-0.59,64.15
0.39,-0.01,0.91,23.09,-0.70,64.87
0.38,-0.02,0.90,22.64,-0.89,64.71
0.37,-0.03,0.91,21.52,-1.99,64.87
0.16,0.00,0.89,9.44,0.21,62.49
-0.02,-0.01,0.98,-1.23,-0.45,79.96
-0.09,-0.00,0.98,-5.31,-0.08,79.91
-0.09,-0.00,0.99,-5.04,-0.06,81.21
-0.09,0.00,0.99,-5.19,0.09,80.92
-0.09,0.00,0.99,-5.17,0.04,81.14
-0.09,0.00,0.99,-5.18,0.03,80.90
-0.09,0.00,0.99,-5.11,0.02,81.51
-0.09,0.00,0.99,-5.10,0.09,81.10
-0.09,0.00,0.99,-5.14,0.01,80.90
-0.09,0.00,0.99,-5.15,0.06,80.66
-0.09,0.01,0.99,-5.41,0.33,81.23
-0.02,0.01,1.01,-1.17,0.43,90.00
0.24,-0.01,0.95,13.62,-0.41,72.70
0.34,0.04,0.92,19.79,2.20,66.54
0.39,0.01,0.92,23.21,0.31,67.12
0.42,0.02,0.90,24.81,1.26,63.67
0.40,0.03,0.90,23.77,1.52,63.88
0.41,0.03,0.89,24.07,1.49,62.58
0.43,-0.00,0.89,25.26,-0.03,62.63
0.43,0.00,0.89,25.63,0.18,62.55
0.43,-0.01,0.89,25.69,-0.38,62.67
0.46,-0.01,0.88,27.14,-0.46,61.20
0.45,-0.02,0.86,27.06,-1.10,59.33
0.26,-0.00,0.97,15.02,-0.10,77.01
0.07,-0.01,1.01,4.22,-0.50,90.00
-0.05,0.03,0.99,-3.04,2.01,81.23
-0.10,0.00,0.99,-5.79,0.28,80.58
-0.10,0.01,0.99,-5.57,0.34,81.39
-0.10,0.01,0.99,-5.67,0.43,80.43
-0.10,0.01,0.99,-5.66,0.41,80.29
-0.10,0.01,0.99,-5.60,0.48,80.90
-0.10,0.01,0.99,-5.65,0.41,80.49
-0.10,0.01,0.99,-5.57,0.34,81.16
-0.10,0.00,0.99,-5.70,0.27,81.58
-0.11,0.02,0.98,-6.08,1.24,79.42
-0.01,0.02,0.99,-0.84,0.99,80.62
0.25,0.07,0.95,14.70,3.84,72.27
0.37,0.10,0.89,21.85,5.52,62.79
0.41,0.12,0.89,24.28,6.73,63.33
0.43,0.11,0.88,25.35,6.58,62.20
0.42,0.11,0.89,25.07,6.09,62.97
0.44,0.11,0.89,25.87,6.13,62.81
0.43,0.11,0.89,25.46,6.31,62.55
0.44,0.11,0.88,25.87,6.05,61.69
0.44,0.10,0.89,25.98,6.01,62.70
0.44,0.10,0.88,26.26,5.59,61.32
0.43,0.11,0.89,25.73,6.25,62.30
0.44,0.10,0.87,25.81,5.72,60.07
0.44,0.11,0.88,25.97,6.08,61.63
0.38,0.10,0.91,22.57,5.68,65.09
0.27,0.06,0.91,15.93,3.58,66.12
-0.07,0.09,1.03,-3.82,5.12,90.00
-0.11,0.02,0.99,-6.31,1.07,81.42
-0.10,0.00,0.99,-5.50,0.24,81.35
-0.10,0.01,0.99,-5.66,0.34,80.81
-0.10,0.01,0.99,-5.64,0.30,80.99
-0.10,0.01,0.99,-5.67,0.38,80.77
-0.10,0.01,0.99,-5.63,0.37,80.96
-0.10,0.01,0.99,-5.63,0.43,81.14
-0.10,0.00,0.99,-5.60,0.22,80.45
-0.10,0.00,0.99,-5.55,0.11,81.25
-0.10,0.01,0.99,-6.02,0.56,80.45
0.13,0.02,0.95,7.60,1.34,70.94
0.31,0.04,0.94,17.85,2.20,70.29
0.38,0.03,0.89,22.63,1.69,62.73
0.43,0.02,0.88,25.52,0.86,61.13
0.44,0.02,0.89,25.98,1.37,62.68
0.44,0.01,0.86,26.40,0.55,59.09
0.44,0.01,0.87,26.29,0.37,60.65
0.44,0.02,0.88,26.26,0.95,61.53
0.46,0.01,0.87,27.21,0.68,61.03
0.46,-0.00,0.86,27.08,-0.02,59.70
0.46,0.00,0.87,27.11,0.20,60.53
0.45,0.00,0.88,26.77,0.26,61.60
0.47,0.01,0.89,28.18,0.30,62.31
0.46,0.01,0.87,27.50,0.30,60.13
0.46,0.00,0.87,27.56,0.14,60.90
0.47,-0.01,0.87,28.26,-0.60,60.35
0.33,0.01,0.91,19.11,0.65,65.85
0.05,-0.03,0.94,2.98,-1.44,70.38
-0.11,0.01,0.98,-6.18,0.75,78.44
-0.10,0.01,0.99,-5.62,0.46,80.73
-0.10,0.01,0.99,-5.73,0.39,81.05
-0.10,0.01,0.99,-5.75,0.32,80.16
-0.10,0.00,0.99,-5.72,0.25,81.30
-0.10,0.01,0.99,-5.71,0.42,80.83
-0.10,0.01,0.99,-5.73,0.50,80.81
-0.10,0.01,0.99,-5.69,0.32,80.77
-0.10,0.01,0.99,-5.67,0.39,80.83
-0.10,0.01,0.99,-5.70,0.37,80.75
-0.10,0.01,0.99,-5.68,0.48,80.79
-0.10,0.00,0.99,-5.61,0.24,81.16
-0.10,0.01,0.99,-5.65,0.62,80.58
-0.19,0.02,1.00,-11.20,1.11,85.38
-0.38,0.19,0.87,-22.26,11.10,60.95
-0.51,0.21,0.78,-30.98,11.90,51.15
-0.58,0.24,0.79,-35.43,13.66,52.14
-0.59,0.23,0.80,-36.24,13.47,53.39
-0.59,0.23,0.81,-36.14,13.15,54.48
-0.56,0.22,0.80,-34.27,12.54,52.66
-0.56,0.21,0.79,-33.86,12.08,52.62
-0.56,0.21,0.80,-34.28,12.15,53.60
-0.55,0.20,0.80,-33.37,11.79,53.57
-0.54,0.20,0.80,-32.96,11.31,53.04
-0.53,0.18,0.81,-32.17,10.15,54.34
-0.37,0.11,0.91,-21.44,6.34,64.83
0.00,0.06,1.00,0.05,3.19,87.40
-0.10,0.02,0.97,-5.62,1.25,76.87
-0.09,0.01,0.99,-5.11,0.54,81.10
-0.09,0.02,0.99,-5.25,0.95,80.83
-0.09,0.01,0.99,-5.05,0.67,80.90
-0.09,0.01,0.99,-4.91,0.47,81.03
-0.09,0.01,0.99,-5.09,0.59,81.16
-0.09,0.01,0.99,-5.07,0.61,80.94
-0.09,0.01,0.99,-5.02,0.55,81.28
-0.09,0.01,0.99,-5.05,0.51,81.23
-0.09,0.01,0.99,-5.06,0.52,81.28
-0.08,0.01,0.99,-4.46,0.33,82.47
-0.05,0.01,0.98,-2.90,0.60,78.51
0.22,0.05,0.94,12.42,2.81,70.30
0.34,0.09,0.94,19.92,5.07,70.31
0.37,0.08,0.92,21.43,4.48,67.29
0.36,0.07,0.91,21.21,3.75,65.73
0.35,0.08,0.91,20.34,4.53,65.98
0.35,0.08,0.92,20.41,4.39,67.30
0.34,0.07,0.92,20.14,4.04,66.87
0.34,0.07,0.92,19.87,4.10,67.59
0.34,0.07,0.93,19.76,4.25,67.94
0.28,0.09,0.99,16.24,5.04,80.88
0.07,0.04,1.02,4.05,2.08,90.00
-0.04,-0.00,1.01,-2.45,-0.24,90.00
-0.10,0.02,0.99,-5.60,1.21,80.45
-0.08,-0.00,0.99,-4.63,-0.25,81.60
-0.08,-0.00,0.99,-4.79,-0.01,80.88
-0.08,0.00,0.99,-4.77,0.02,81.21
-0.08,-0.00,0.99,-4.79,-0.12,80.43
-0.08,0.00,0.99,-4.64,0.19,81.14
-0.08,-0.00,0.99,-4.76,-0.05,81.03
-0.08,0.00,0.99,-4.78,0.02,80.66
-0.08,0.00,0.99,-4.82,0.09,80.70
-0.08,0.00,0.99,-4.72,0.15,80.96
-0.08,0.00,0.99,-4.83,0.24,80.79
-0.10,0.03,0.99,-5.57,1.64,80.81
-0.06,0.03,1.00,-3.29,1.88,90.00
0.12,0.06,0.98,6.71,3.38,78.59
0.36,0.09,0.89,21.24,5.25,62.79
0.33,0.11,0.92,19.38,6.56,67.22
0.36,0.09,0.92,20.94,5.42,67.31
0.37,0.09,0.91,21.79,5.15,64.92
0.38,0.08,0.91,22.47,4.86,65.49
0.38,0.08,0.91,22.12,4.75,65.13
0.39,0.08,0.90,23.01,4.79,64.55
0.39,0.07,0.90,22.80,4.24,64.48
0.38,0.07,0.91,22.58,4.27,65.41
0.40,0.07,0.89,23.47,4.05,63.43
0.36,0.09,0.89,21.26,4.89,63.06
0.14,0.07,0.96,8.23,3.79,74.73
-0.01,0.02,0.96,-0.48,1.14,74.05
-0.09,0.01,1.03,-4.92,0.46,90.00
-0.09,0.01,0.99,-5.37,0.50,80.23
-0.09,0.01,0.99,-5.23,0.45,80.51
-0.09,0.01,0.99,-5.40,0.54,80.81
-0.09,0.01,0.99,-5.44,0.77,80.31
-0.10,0.02,0.98,-5.85,1.12,79.48
-0.09,0.04,0.99,-4.92,2.21,80.51
-0.03,0.18,1.00,-1.74,10.44,90.00
0.02,0.26,0.93,0.86,14.89,68.79
-0.00,0.33,0.93,-0.01,19.34,68.83
-0.01,0.38,0.95,-0.46,22.37,72.12
-0.05,0.39,0.92,-2.75,22.99,67.13
-0.03,0.39,0.91,-1.80,22.66,65.01
-0.03,0.38,0.91,-1.49,22.24,65.92
-0.03,0.39,0.92,-1.88,22.67,66.34
-0.04,0.37,0.92,-2.29,21.95,66.90
-0.03,0.37,0.91,-1.68,21.69,64.93
-0.01,0.27,0.96,-0.48,15.73,74.62
0.00,0.10,0.99,0.23,5.90,81.16
-0.06,0.01,0.99,-3.61,0.55,81.30
-0.09,0.01,0.99,-5.25,0.42,80.33
-0.09,0.01,0.99,-5.22,0.47,80.77
-0.09,0.01,0.99,-5.07,0.37,80.62
-0.09,0.01,0.99,-5.07,0.38,80.83
-0.09,0.01,0.99,-5.06,0.46,80.92
-0.09,0.01,0.99,-5.05,0.41,80.81
-0.09,0.01,0.99,-5.16,0.52,80.75
-0.09,0.01,0.99,-5.22,0.50,81.08
-0.09,0.01,0.99,-5.26,0.63,80.64
-0.11,0.04,0.98,-6.32,2.18,80.00
-0.07,0.05,1.02,-3.82,2.70,90.00
0.17,0.09,0.98,9.85,5.38,77.75
0.33,0.07,0.97,19.00,4.19,75.32
0.36,0.04,0.92,20.84,2.44,66.75
0.38,0.03,0.90,22.54,1.57,64.37
0.38,0.03,0.91,22.34,2.01,65.63
0.37,0.03,0.91,21.82,1.74,66.13
0.39,0.02,0.91,22.65,0.89,65.06
0.37,0.03,0.91,21.41,1.99,65.95
0.38,0.03,0.91,22.60,1.86,64.97
0.19,0.07,0.96,11.08,4.12,74.13
0.03,0.04,0.98,1.84,2.49,78.56
-0.06,0.02,0.98,-3.58,0.93,77.33
-0.10,0.01,0.99,-5.73,0.83,81.87
-0.10,0.02,0.99,-5.79,0.94,81.12
-0.09,0.01,0.99,-5.39,0.47,80.35
-0.09,0.01,0.99,-5.36,0.45,80.58
-0.09,0.01,0.99,-5.27,0.49,80.88
-0.09,0.01,0.99,-5.28,0.38,81.14
-0.09,0.01,0.99,-5.23,0.40,81.21
-0.09,0.01,0.99,-5.25,0.46,81.19
-0.09,0.01,0.99,-5.36,0.46,81.16
-0.10,0.02,0.99,-5.87,1.27,81.30
-0.15,0.06,0.98,-8.36,3.58,79.69
-0.09,0.23,0.95,-5.21,13.59,71.75
-0.11,0.33,0.94,-6.58,18.97,70.08
-0.12,0.34,0.92,-7.04,19.99,66.23
-0.12,0.34,0.92,-6.71,20.09,67.37
-0.11,0.34,0.93,-6.34,19.89,68.33
-0.11,0.33,0.93,-6.37,19.55,68.28
-0.11,0.34,0.93,-6.11,19.73,68.04
-0.12,0.36,0.92,-6.99,21.34,66.76
-0.10,0.36,0.90,-5.94,21.02,63.55
-0.09,0.26,0.94,-5.09,14.86,69.94
-0.09,0.17,0.97,-4.90,9.58,75.39
-0.09,0.13,0.96,-4.91,7.61,72.94
-0.10,0.06,1.04,-5.64,3.24,90.00
-0.12,0.04,0.98,-6.91,2.16,79.61
-0.11,0.03,0.99,-6.42,1.86,80.49
-0.11,0.03,0.98,-6.31,1.62,80.04
-0.11,0.03,0.99,-6.28,1.59,80.39
-0.11,0.03,0.99,-6.27,1.66,80.18
-0.11,0.04,0.99,-6.51,2.03,80.64
0.09,0.00,0.98,5.23,0.17,79.79
0.21,0.05,0.95,12.17,2.65,72.02
0.18,0.08,0.98,10.18,4.62,79.28
0.18,0.05,0.96,10.58,3.01,73.47
0.19,0.04,0.97,10.93,2.41,75.05
0.19,0.05,0.97,10.95,2.60,75.50
0.19,0.05,0.97,10.85,2.73,75.47
0.20,0.04,0.97,11.50,2.25,75.24
0.19,0.05,0.96,10.84,2.62,74.77
0.19,0.03,0.97,11.12,1.94,76.78
0.19,0.04,0.98,11.24,2.30,77.22
0.20,0.03,0.96,11.43,1.94,73.74
0.20,0.05,0.97,11.39,2.63,75.61
0.08,0.08,1.01,4.51,4.58,90.00
-0.03,0.09,0.98,-1.55,5.22,79.33
-0.11,0.03,0.98,-6.29,1.87,79.13
-0.10,0.02,0.99,-5.98,0.96,80.33
-0.10,0.02,0.99,-5.98,1.18,80.64
-0.10,0.02,0.99,-5.95,1.09,80.21
-0.10,0.02,0.99,-5.96,0.99,80.14
-0.10,0.02,0.99,-5.89,1.15,81.37
-0.10,0.02,0.99,-5.97,1.00,80.45
-0.10,0.02,0.99,-5.87,1.11,80.60
-0.10,0.02,0.99,-5.88,0.87,80.43
-0.11,0.02,0.99,-6.12,1.18,81.21
-0.13,0.08,1.03,-7.28,4.69,90.00
-0.13,0.25,0.95,-7.47,14.75,72.73
-0.11,0.35,0.92,-6.38,20.75,66.32
-0.12,0.38,0.92,-7.09,22.30,66.86
-0.11,0.37,0.92,-6.45,22.00,66.29
-0.11,0.38,0.92,-6.25,22.18,67.40
-0.10,0.38,0.92,-5.87,22.20,66.35
-0.11,0.39,0.91,-6.10,22.88,66.08
-0.10,0.39,0.92,-5.64,22.77,66.25
-0.09,0.38,0.91,-5.33,22.18,66.00
-0.10,0.37,0.91,-5.68,22.00,65.40
-0.10,0.38,0.92,-5.82,22.47,67.05
-0.09,0.38,0.92,-5.16,22.28,66.26
-0.08,0.36,0.90,-4.72,21.37,64.34
-0.09,0.38,0.92,-5.05,22.24,67.39
-0.09,0.36,0.91,-5.41,20.99,65.84
-0.06,0.15,0.96,-3.61,8.73,72.85
-0.08,0.01,0.99,-4.57,0.44,83.52
-0.10,0.02,0.99,-5.79,0.96,80.81
-0.10,0.02,0.99,-5.86,0.91,80.27
-0.10,0.02,0.99,-5.69,0.88,80.39
-0.10,0.02,0.99,-5.75,0.89,80.58
-0.10,0.02,0.99,-5.75,0.90,80.68
-0.10,0.02,0.99,-5.77,0.94,80.54
-0.10,0.02,0.99,-5.71,0.88,80.45
-0.10,0.01,0.99,-5.62,0.78,80.86
-0.10,0.01,0.99,-5.69,0.74,80.18
-0.10,0.02,0.99,-5.73,0.87,80.60
-0.10,0.01,0.99,-5.68,0.80,80.25
-0.10,0.01,0.99,-5.61,0.81,80.96
-0.10,0.01,0.99,-5.55,0.71,80.77
-0.10,0.01,0.99,-5.55,0.84,80.62
-0.10,0.01,0.99,-5.63,0.72,80.56
-0.10,0.01,0.99,-5.55,0.69,81.19
-0.10,0.01,0.99,-5.56,0.72,80.66
-0.10,0.01,0.99,-5.52,0.65,80.75
-0.10,0.01,0.99,-5.54,0.75,80.88
-0.10,0.01,0.99,-5.50,0.70,80.56
-0.10,0.01,0.99,-5.51,0.66,80.81
-0.10,0.01,0.99,-5.54,0.77,80.73
-0.10,0.01,0.99,-5.52,0.66,80.47
-0.09,0.01,0.98,-5.31,0.61,79.58
-0.08,0.01,0.99,-4.81,0.70,80.83
-0.07,0.01,0.99,-3.74,0.49,83.77
-0.06,0.01,0.99,-3.54,0.44,81.87
-0.06,0.01,0.99,-3.48,0.48,81.60
-0.06,0.01,0.99,-3.45,0.37,81.65
-0.06,0.01,0.99,-3.38,0.51,81.70
-0.06,0.01,0.99,-3.39,0.46,81.51
-0.06,0.01,0.99,-3.37,0.47,81.21
-0.06,0.01,0.99,-3.30,0.46,81.65
-0.06,0.01,0.99,-3.39,0.36,81.25
-0.06,0.01,0.99,-3.24,0.51,81.84
-0.06,0.01,0.99,-3.26,0.39,81.53
-0.06,0.01,0.99,-3.33,0.47,81.65
-0.06,0.01,0.99,-3.24,0.48,81.58
-0.06,0.01,0.99,-3.29,0.50,81.79
-0.06,0.01,0.99,-3.32,0.45,81.30
-0.06,0.01,0.99,-3.23,0.42,81.63
-0.06,0.01,0.99,-3.15,0.50,81.53
-0.06,0.01,0.99,-3.24,0.47,81.51
-0.06,0.01,0.99,-3.20,0.51,82.29
-0.05,0.01,0.99,-3.15,0.52,81.72
-0.06,0.01,0.99,-3.23,0.46,81.72
-0.06,0.01,0.99,-3.17,0.39,81.70
-0.06,0.01,0.99,-3.21,0.37,81.94
-0.05,0.01,0.99,-3.14,0.59,81.53
-0.06,0.01,0.99,-3.20,0.36,81.91
-0.06,0.01,0.99,-3.20,0.41,81.72
-0.05,0.01,0.99,-3.10,0.48,82.04
-0.06,0.01,0.99,-3.18,0.42,81.96
-0.06,0.01,0.99,-3.21,0.42,81.99
-0.05,0.01,0.99,-3.11,0.50,81.67
-0.05,0.01,0.99,-3.14,0.47,81.84
-0.05,0.00,0.99,-3.14,0.28,81.60
-0.05,0.01,0.99,-3.13,0.55,81.51
-0.05,0.01,0.99,-3.12,0.40,81.67
-0.05,0.01,0.99,-3.14,0.40,82.14
-0.06,0.01,0.99,-3.16,0.38,82.01
-0.05,0.01,0.99,-3.12,0.48,81.51
-0.05,0.01,0.99,-3.13,0.47,81.65
-0.05,0.01,0.99,-3.09,0.48,81.74
-0.05,0.01,0.99,-3.11,0.49,82.06
-0.05,0.01,0.99,-3.11,0.48,81.79
-0.05,0.01,0.99,-3.07,0.49,82.24
-0.05,0.01,0.99,-3.12,0.43,81.44
-0.05,0.01,0.99,-3.13,0.42,81.91
-0.05,0.01,0.99,-3.12,0.42,81.72
-0.05,0.01,0.99,-3.07,0.48,81.42
-0.05,0.01,0.99,-3.09,0.45,81.91
-0.05,0.01,0.99,-2.99,0.50,82.21
-0.05,0.01,0.99,-3.10,0.32,81.89
